-23.253802087473694,720.2095516941655
-22.16936023411875,722.373741471263
-20.503914233854662,725.6325547249237
-17.191756395864772,727.3168982006304
-13.137132538968537,730.6750424336034
-6.0525609004758305,733.6271828382811
5.886824879726784,738.0006376317144
21.229225002881716,744.5889704228393
80.27105345802805,748.6570357785201
139.26421450203875,747.5103126726253
173.65712122741223,743.1090790567176
215.7307770251076,727.8612855768548
311.71612824679306,693.7928124742444
410.342900814597,650.9263168674245
495.30199105771715,614.5777510839021
546.8972654315986,593.7052177699841
603.3707140560241,579.3831503839651
675.1193618644918,562.9301175992674
763.645320661268,561.6550444049831
866.0261907333153,563.6220842931049
972.4226697709805,563.6707839270347
1053.974834778611,554.4438626473008
1118.00662680812,531.268131645446
1167.3606600967917,508.3758021396274
1189.638373791579,470.84696797438863
1212.343612949275,419.36592365207076
1255.0438942984117,346.524732169392
1315.51797682973,273.74451383166564
1361.6078627193153,223.26853298733823
1398.328951945806,190.98088301689097
1423.5606131591876,167.30362051069295
1495.853548579652,126.62230159112866
1574.065753507062,49.73297339969796
1664.5047700834416,-50.45652112798756
1722.2623431642382,-147.28294129739135
1743.700306181675,-206.1521657387388
1739.8333846543915,-277.3675816532527
1733.6367329987822,-374.52557572111135
1727.2092642579678,-480.134580561809
1729.918769401865,-552.4702304297588
1748.013814240952,-607.6178258219506
1767.0767009325089,-650.5196727615331
1806.6250974112318,-707.4220934601575
1840.3945305648454,-779.0989675200536
1873.124400107447,-867.2098256461437
1887.9290555630605,-954.3302282084674
1887.7420592731205,-1019.4449816723428
1886.7578843890365,-1067.1859198688824
1875.492192859943,-1134.5395875637207
1863.3847056857887,-1194.8747465186664
1797.3954623693783,-1280.9871772725394
1739.4944378134767,-1365.0650717889268
1714.9130106814068,-1416.7263788933524
1720.003763783616,-1437.019463510936
1730.3169821491847,-1470.0133948835885
1724.7194007072287,-1514.3229337208618
1720.5245176463022,-1624.8422247338005
1702.0240883570602,-1735.0231990818183
1677.204660006883,-1796.2679870758375
1650.0306219357358,-1836.4019020001317
1602.599689700484,-1885.3126946038835
1538.6531274983151,-1939.147534683105
1447.8995943363395,-2015.4511615304184
1382.0017729367046,-2072.0578388701792
1330.1286596706032,-2103.390111072588
1302.1361526177636,-2119.1013073585195
1285.677500768979,-2151.7589417086483
1261.770766769085,-2192.68110668055
1209.5515431969761,-2295.439991906691
1152.590552071961,-2388.0135473529012
1095.6748113633932,-2455.496224854466
1054.1476713765776,-2482.100506744324
1032.6447900205526,-2482.0355910036365
992.654275052084,-2492.3543364570287
934.5440193321547,-2515.0339680815355
824.9874668492477,-2528.3902281311543
748.8289540751967,-2522.62181572685
706.8785715812954,-2517.8593218207297
679.3130059771813,-2530.5418283760346
637.4697334901011,-2546.945150371902
580.9419442839015,-2579.632313674485
524.5570239264283,-2613.639153225175
457.95861008397054,-2649.3339350458264
380.02452677060853,-2676.1413500742356
321.27473210751833,-2693.045382657886
277.43697036609234,-2700.063353009888
243.97599036742295,-2700.203216398114
180.82558377833126,-2692.070898214126
112.79381856411808,-2676.111585541141
37.853167806703794,-2646.5698257736026
-60.88664497746599,-2617.1997403170135
-120.1793977784628,-2600.22978438342
-129.97495435489523,-2602.721646256196
-144.5658087592397,-2613.7576578811013
-188.47753580156393,-2617.202336614905
-279.9233858728302,-2639.227046214339
-354.90556355884723,-2657.9845651997366
-428.4323222640167,-2674.003898369084
-498.5593307380186,-2680.0311301196625
-552.45136778053,-2676.328427693559
-576.0650179040697,-2663.5001606031133
-604.5574521049812,-2643.966715133872
-651.1504090257403,-2611.392592119993
-707.0109294938034,-2576.01702722369
-754.1973507287314,-2503.6943154033784
-815.2314200670778,-2438.664630836958
-855.803640562783,-2390.4791754833714
-874.7321860418285,-2379.6953289088283
-904.8901806202906,-2389.9259888747265
-984.5160851298937,-2377.1088692717226
-1060.4708517790104,-2344.2564065440915
-1170.7566009462844,-2292.84259076727
-1235.6931628889697,-2254.326390234676
-1269.8676033366473,-2220.6145582646686
-1297.1252928750523,-2183.0083334560327
-1333.1158063350108,-2132.7151036662376
-1357.035805663621,-2044.313681625971
-1369.3824283428771,-1961.2790930011934
-1388.082555271566,-1885.217574708267
-1415.4421097689358,-1836.2583248303483
-1445.502047994071,-1798.1724785263814
-1460.4032150441403,-1780.3429693225269
-1512.1891920751093,-1734.3424367842667
-1580.4094499503092,-1662.4873528189025
-1626.8809350295755,-1590.3789617763425
-1647.5365815197617,-1540.2513886171232
-1661.3545650093913,-1488.5535943442835
-1672.8959461802199,-1440.6696105809951
-1674.1548014670448,-1391.533592108821
-1665.889320604741,-1313.994678578385
-1648.488696749017,-1244.0804086232854
-1634.2601761874785,-1184.3699531844832
-1634.4659769551768,-1142.3193645729896
-1636.814072400126,-1103.0641246094178
-1647.5508130505816,-1077.548345239777
-1664.6311082021075,-1038.7717595602137
-1699.6032009749144,-978.9804195213547
-1732.1584575244467,-898.5206883272383
-1737.368375389552,-771.6251015062246
-1726.398234711616,-695.1621308121328
-1725.1337599028611,-670.3266379774681
-1722.116234958533,-661.1708744353758
-1701.5842388152905,-623.4046292802076
-1670.2927119055128,-542.0469431225132
-1602.850730327592,-460.0698024827786
-1543.9289555962528,-396.910162177353
-1519.5871645154452,-361.80671025530074
-1516.836400239957,-335.9919611987193
-1523.3581918946477,-295.2723973160959
-1523.3077843792266,-213.69640788569498
-1499.5338292638805,-94.92014689779093
-1465.551439856655,-0.9993340852437818
-1437.6773387931175,51.95255367689075
-1410.6978217566716,86.52619812849744
-1376.0772081126136,119.89026182376448
-1320.0464519234501,168.99259636883292
-1231.5259937468738,207.48753246789752
-1173.2256624620952,232.96976745617286
-1120.761848911786,251.77994395249996
-1109.9639449849194,256.0481115391671
-1088.973229394723,285.7178363639352
-1058.8638213024683,341.67517426628285
-1017.7673451965335,416.1348152776408
-968.4271068741573,495.3503114174444
-901.5478889319826,554.5959150787494
-860.1666823962305,579.0723812811162
-842.7339785725113,583.690382105453
-800.4108291774335,601.2649133403245
-745.6200848267198,613.4279425094254
-673.4170734565984,610.583827733485
-612.99591762361,600.5722947170451
-541.2997853819827,593.9977340193767
-501.0121433847121,585.6758723475704
-457.59271848725183,595.98414053407
-430.1664868919063,612.8371867695383
-384.2708661207696,635.3103888549821
-335.9136284352375,652.0603475770968
-244.47916853435808,697.719036902614
-143.84761410920035,737.0201323131496
-77.03910349992991,755.8846004313693
-37.751199503333574,750.5747155879004
6.489923786322259,730.0127077416421
61.53782039173426,703.4036757891696
135.41494366041792,658.8233358268905
208.0270503404771,618.1151878716885
257.8368281587123,599.2333349974203
293.39465688126614,598.0015703542002
329.33749558026244,596.4928604524155
397.84482537779667,602.6820270364527
501.9831394679053,615.3900426565217
628.081671358799,611.2203213886045
693.4366451960135,603.6998917187079
732.802091770771,582.520263557275
759.6004233843755,562.6087491574277
785.0270680393335,543.1730739763312
811.2527586407742,524.620410703469
876.9925879992732,454.48626653038946
934.2872412253791,386.51555259437345
982.1307665130961,338.517985018549
1022.1727542194625,319.7580346870866
1072.888205308616,311.1022664221911
1151.2913276638149,292.83843187607533
1217.7886991362573,260.0385001938743
1307.6954360653242,248.8065692043045
1371.7896125118316,233.68288840039395
1421.2954849683133,197.76256366046286
1456.4598527140956,139.1693835979841
1484.657302670368,81.37615265247939
1510.268863487219,-7.099003521726949
1535.6452733073907,-104.89392151742365
1546.0950016415786,-163.71528613734176
1550.272010504012,-196.61429917149744
1555.8029539965146,-221.06665808592751
1571.3553214014696,-241.9870560279964
1605.6030843693604,-272.71577800686725
1658.416051176626,-344.6275382474089
1701.0510227111563,-426.4439690759699
1739.3846809906197,-511.6628015168859
1751.7857459336012,-575.2963889618742
1756.8785491958965,-644.080090506373
1759.7686713883647,-699.9967206295873
1728.508106708177,-811.8680070796192
1705.4526822967518,-909.0002843391835
1679.4289679921944,-975.605943739576
1674.2166581698339,-1014.7595442429694
1677.6762984664063,-1077.1994386099004
1682.9880827561246,-1132.2859267101587
1711.8835091631527,-1202.280354750043
1741.5514526649267,-1285.0260388770907
1744.567528666947,-1370.4035271129449
1731.9407381870265,-1423.8877104138369
1715.7117510397532,-1459.2205972306022
1700.387378531259,-1489.1193884132972
1655.0641222255917,-1558.4157263762063
1612.114523448261,-1631.6470235411366
1549.383535902252,-1686.6912027820003
1494.1919856507752,-1732.4173918537201
1471.9250874805514,-1761.3542290720402
1461.7837268663081,-1800.7089508157712
1457.0743315039358,-1834.6604392967597
1454.1071288788828,-1910.8126251296342
1448.6166723505112,-1990.4151422780749
1433.2060821476182,-2068.648027964296
1385.7506383176965,-2148.2415475521334
1349.997499079944,-2198.7591085127506
1325.4524088602336,-2212.7093292757004
1300.1479617598964,-2229.1562271125063
1259.9805572227026,-2248.7846283232593
1193.6806257735795,-2274.5435659270374
1131.5806750955333,-2300.906994974284
1079.2127267531143,-2317.415665870445
1037.544442285231,-2330.2029123796606
1003.15143502908,-2348.546025226553
990.7979105955912,-2362.7756408212736
984.5163905621317,-2377.3156609063903
964.2580190224165,-2400.8235105469857
929.6551476817376,-2440.4362524744092
900.1430496996437,-2499.1667910452875
834.4025416655085,-2572.8511858474117
793.1378417553074,-2608.267273479243
744.9341282292696,-2644.4201938990127
