B_rightHipLocX,B_rightHipLocY,B_rightHipLocZ,B_rightKneeLocX,B_rightKneeLocY,B_rightKneeLocZ,B_leftHipLocX,B_leftHipLocY,B_leftHipLocZ,B_leftKneeLocX,B_leftKneeLocY,B_leftKneeLocZ,A_rightHipLocX,A_rightHipLocY,A_rightHipLocZ,A_rightKneeLocX,A_rightKneeLocY,A_rightKneeLocZ,A_leftHipLocX,A_leftHipLocY,A_leftHipLocZ,A_leftKneeLocX,A_leftKneeLocY,A_leftKneeLocZ,A_rightHipSpdX,A_rightHipSpdY,A_rightHipSpdZ,A_rightKneeSpdX,A_rightKneeSpdY,A_rightKneeSpdZ,A_leftHipSpdX,A_leftHipSpdY,A_leftHipSpdZ,A_leftKneeSpdX,A_leftKneeSpdY,A_leftKneeSpdZ,IMU_angleX,IMU_angleY,IMU_angleZ,IMU_accX,IMU_accY,IMU_accZ,IMU_velX,IMU_velY,IMU_velZ,time(s)
0.025754795877286026,0.6987611283360541,0.1322564425621679,0.03731171809922851,0.6902778884908177,0.4847281118462281,0.08372922485558133,0.7119923567868329,0.12600259802756175,0.08372922485558133,0.7119923567868329,0.12600259802756175,25.754795877286025,698.7611283360541,132.2564425621679,37.31171809922851,690.2778884908178,484.7281118462281,83.72922485558134,711.9923567868329,126.00259802756175,83.72922485558134,711.9923567868329,126.00259802756175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.76152038574219,-4.933168411254883,56.09832000732422,0.18473568879067898,9.837239838838578,-0.20846847731620075,0.002143043091887136,-0.009035732998072175,0.0038522733742085763,1610935660.699473
0.026545300789386893,0.7007535295727573,0.1325661837110544,0.03816093075797518,0.6929739732725364,0.4862800629026668,0.09353678540714137,0.7199994863558538,0.12716793000111248,0.09353678540714137,0.7199994863558538,0.12716793000111248,26.545300789386893,700.7535295727573,132.56618371105438,38.16093075797518,692.9739732725365,486.28006290266677,93.53678540714138,719.9994863558537,127.16793000111248,93.53678540714138,719.9994863558537,127.16793000111248,7.9050491210086795,19.924012367031896,3.0974114888648874,8.492126587466704,26.960847817186774,15.51951056438683,98.0756055156004,80.07129569020832,11.653319735507317,98.0756055156004,80.07129569020832,11.653319735507317,94.53807067871094,-4.7211737632751465,56.138427734375,0.16479463689029217,9.808710104227066,-0.2577478058449924,0.007978057548891903,0.012968183644332621,0.0030671063990708194,1610935660.772665
0.03645202007437084,0.7007261310307413,0.13277408941480512,0.03991486453683768,0.69297785037877,0.4862800629026668,0.06905502364283574,0.7029879009395333,0.12469158875761767,0.06905502364283574,0.7029879009395333,0.12469158875761767,32.340971613311666,701.636980033662,132.82001313191867,39.506871458087424,694.1919284783457,486.9799308238501,84.51813804224187,714.2703418224628,126.3338378823364,84.51813804224187,714.2703418224628,126.3338378823364,63.44163140801815,7.619258219544345,2.477023206274783,14.003747626520639,10.55974018768192,6.064921847419233,-110.81721912281472,-72.3443745283075,-10.531994914666543,-110.81721912281472,-72.3443745283075,-10.531994914666543,94.5036849975586,-4.68679666519165,56.13269805908203,0.16501980951055886,9.83731468319893,-0.21809083811938765,0.005101069639490644,-0.0010629460503463488,0.005914978468113607,1610935660.84386
0.03874371286926866,0.6987980914007893,0.1322564425621679,0.042282287394681754,0.6929816349182039,0.4862800629026668,0.06327092837129059,0.7029659270816907,0.12469158875761767,0.06327092837129059,0.7029659270816907,0.12469158875761767,39.090783493692754,699.9268290481198,132.5249609408767,41.85662460197806,693.6348676816797,486.6566077778048,65.30738312058597,703.3270489390723,124.74302116576814,65.30738312058597,703.3270489390723,124.74302116576814,75.90522204930338,-20.51582483007647,-3.3950031647638714,24.92402633458305,-9.026008782539092,-5.225109046702739,-228.0306207851549,-134.1961584415537,-19.511195907653082,-228.0306207851549,-134.1961584415537,-19.511195907653082,94.42921447753906,-4.663878440856934,56.17853546142578,0.14537976130843164,9.798620148897172,-0.23814106849953534,0.0007927176478739952,0.01993922614113503,0.003235658745839447,1610935660.907483
0.03349802421036094,0.6987862844647282,0.1322564425621679,0.04517051544570439,0.692994361158843,0.4862800629026668,0.06615809302142386,0.7029808884608638,0.12469158875761767,0.06615809302142386,0.7029808884608638,0.12469158875761767,37.52174199494469,698.3938253315432,132.20944168103793,44.96528443022879,692.839455295634,486.19232354814915,58.594035675807426,698.8377943309445,124.08962334675745,58.594035675807426,698.8377943309445,124.08962334675745,-20.1305443678224,-19.138860921253073,-4.065525923867696,32.9181848719221,-10.418265928873058,-6.06492656341639,-70.33975827950711,-44.73194572744532,-6.507776019743887,-70.33975827950711,-44.73194572744532,-6.507776019743887,94.44066619873047,-4.681066513061523,56.201446533203125,0.18460825603455305,9.847113447189331,-0.21810618706047535,0.015094522162596914,0.011989848548039994,0.002974991975770079,1610935660.966622
0.0408331991860886,0.7008004207820442,0.1325661837110544,0.052334985658707665,0.6903315926112032,0.4847281118462281,0.08158842147631985,0.7030358074705259,0.12469158875761767,0.08158842147631985,0.7030358074705259,0.12469158875761767,38.92566278168338,699.5089644907665,132.3351545862434,51.164311412752284,690.7443298795953,484.9696314450266,73.13150648910441,700.6975484687732,124.35396350553441,73.13150648910441,700.6975484687732,124.35396350553441,0.9913344944403324,12.643083283965469,1.4213972669415285,64.4911629927582,-21.789861105317257,-12.72012126969713,176.0318803420039,32.64607097483191,4.682171787405458,176.0318803420039,32.64607097483191,4.682171787405458,94.4349365234375,-4.69825553894043,56.28739547729492,0.14559397039934993,9.788601529598237,-0.21870766455307605,0.012083966323833597,0.008984731383472548,0.002970790735192415,1610935661.075438
0.054468092238745186,0.7008314312017349,0.1325661837110544,0.0671220305480243,0.697535597982207,0.48886665690340847,0.07891930165549478,0.7030091333699968,0.12469158875761767,0.07891930165549478,0.7030091333699968,0.12469158875761767,49.96213569317636,700.9094858491425,132.55527662341837,64.44986098189167,694.8331743537499,487.3090064704546,83.2830131851984,703.5612127110546,124.76929282383789,83.2830131851984,703.5612127110546,124.76929282383789,119.14773129687556,18.473199567539172,2.968918733281108,140.97326950224692,40.94536662314786,23.409746903192108,134.79649516358845,38.95528741730002,5.646235684013198,134.79649516358845,38.95528741730002,5.646235684013198,94.47504425048828,-4.726903438568115,56.3275032043457,0.14556424096226692,9.836954494714737,-0.1983260980434716,0.018144382513309056,0.011972358029819793,0.0049357804452246756,1610935661.132444
0.05952851035853567,0.7008711449451228,0.1325661837110544,0.06299558159320412,0.6930689604240177,0.4862800629026668,0.10104891098149713,0.7120913607388981,0.12600259802756175,0.10104891098149713,0.7120913607388981,0.12600259802756175,60.5964143383272,701.4562020893792,132.65671357781244,67.88030753510346,695.0097653041184,487.3964677988092,99.83468435197254,710.8281168471532,125.82058774221244,99.83468435197254,710.8281168471532,125.82058774221244,122.61790214709441,5.5504462004248145,1.104490248131195,42.828154437588694,10.439072343298411,5.870238407933388,161.3334884492469,76.12503483872814,11.022011915355304,161.3334884492469,76.12503483872814,11.022011915355304,94.48077392578125,-4.7211737632751465,56.35615158081055,0.16492210619151593,9.798835326433183,-0.24811011437326672,0.01711304010925505,0.012994475077567564,0.0029650529755276605,1610935661.202866
0.06413042153980122,0.7008844219372428,0.1325661837110544,0.0758250190659657,0.6949031003157087,0.48731470584696973,0.10488474896786382,0.7031929837282321,0.12446528826765811,0.10488474896786382,0.7031929837282321,0.12446528826765811,66.76719120799292,701.1915998929355,132.62232100126505,74.45766978437798,695.1477189915037,487.4574040526626,108.4364373167592,707.8896400478468,125.21882556810505,108.4364373167592,707.8896400478468,125.21882556810505,59.30026897857883,-4.3831827920966395,-0.5992516618347713,51.03289944764557,-4.915126603740179,-3.016067514598356,94.95639515868093,-25.152348442242943,-5.4749376571101225,94.95639515868093,-25.152348442242943,-5.4749376571101225,94.44639587402344,-4.646689414978027,56.25874710083008,0.14759468659758568,9.495426229834557,-0.13528738486580552,0.02268892951676395,-0.029978038746674856,0.005352761764898996,1610935661.307513
0.08147255686870851,0.7009415877711476,0.1325661837110544,0.08524231742011794,0.7003134378565032,0.49041863674668007,0.0896177791873556,0.7030790598449624,0.12469158875761767,0.0896177791873556,0.7030790598449624,0.12469158875761767,78.74440227453421,700.8542722895871,132.55998093225753,83.62473017247261,698.6217490160927,489.44278245274415,97.77584754366686,703.4390922901655,124.63327228454865,97.77584754366686,703.4390922901655,124.63327228454865,114.70256982921079,-4.596494301246336,-0.8342694039904046,97.80504274214141,35.672327502202315,20.38348292920853,-124.74116836516397,-61.24086853112212,-8.484730164920535,-124.74116836516397,-61.24086853112212,-8.484730164920535,94.81309509277344,-4.726903438568115,56.27593231201172,0.44258858006447555,10.084840185642243,0.2146023344434798,0.08216121467802896,0.0950059316796181,0.009257069768909283,1610935661.374269
0.06597829597263291,0.7013083006101297,0.13099127047773362,0.09397003557699984,0.6972745065882344,0.47864897675897256,0.10684253903356045,0.707047784445655,0.1255005511192981,0.10684253903356045,0.707047784445655,0.1255005511192981,73.31458701662622,701.0299662557425,131.42631413872522,93.93065664152452,698.850930214368,482.5001913209608,99.7350544272645,704.0519862612939,124.98376664067182,99.7350544272645,704.0519862612939,124.98376664067182,-50.57928498928418,1.8586181312547911,-11.791601899064105,108.71841103508137,7.121517795197353,-69.37826317654178,-8.108806976709737,5.249001908058048,3.841639198368524,-8.108806976709737,5.249001908058048,3.841639198368524,94.81309509277344,-4.915979385375977,56.791595458984375,1.2745589648187161,10.362098779678345,0.08431552494876088,0.0028829958862852884,0.29275443599875134,0.07249822611075349,1610935661.430231
0.07694105200668863,0.7009255518153562,0.1325661837110544,0.09620402924120292,0.6998017068242812,0.5001925879238155,0.10161630357044453,0.7090968388339397,0.125565589795308,0.10161630357044453,0.7090968388339397,0.125565589795308,73.78060390626379,701.0264007475199,131.84219771014222,98.79808622991284,699.6382199515625,492.62192144587107,101.11393677140906,707.9323419341302,125.54095858871298,101.11393677140906,707.9323419341302,125.54095858871298,-21.90567352395681,0.6890961393732883,2.9341685526444032,48.13718220484164,2.6726952829975343,92.75620950434116,34.095296964106694,48.86229810542325,7.282074412926762,34.095296964106694,48.86229810542325,7.282074412926762,94.55525970458984,-5.5118560791015625,58.109397888183594,0.753092432320118,9.6185498803854,-0.42284052282571793,0.021423216457213297,0.2716750336324024,0.08399542523564074,1610935661.49895
