B_rightHipLocX,B_rightHipLocY,B_rightHipLocZ,B_rightKneeLocX,B_rightKneeLocY,B_rightKneeLocZ,B_leftHipLocX,B_leftHipLocY,B_leftHipLocZ,B_leftKneeLocX,B_leftKneeLocY,B_leftKneeLocZ,A_rightHipLocX,A_rightHipLocY,A_rightHipLocZ,A_rightKneeLocX,A_rightKneeLocY,A_rightKneeLocZ,A_leftHipLocX,A_leftHipLocY,A_leftHipLocZ,A_leftKneeLocX,A_leftKneeLocY,A_leftKneeLocZ,A_rightHipSpdX,A_rightHipSpdY,A_rightHipSpdZ,A_rightKneeSpdX,A_rightKneeSpdY,A_rightKneeSpdZ,A_leftHipSpdX,A_leftHipSpdY,A_leftHipSpdZ,A_leftKneeSpdX,A_leftKneeSpdY,A_leftKneeSpdZ,IMU_angleX,IMU_angleY,IMU_angleZ,IMU_accX,IMU_accY,IMU_accZ,IMU_velX,IMU_velY,IMU_velZ
0.03868770528825728,0.7620658430004466,0.17767272582401683,0.041414057062887685,0.7390159744328783,0.5225562890518104,0.03848437873056539,0.7639644360932821,0.15126915852752304,0.03848437873056539,0.7639644360932821,0.15126915852752304,38.687705288257284,762.0658430004465,177.67272582401682,41.414057062887686,739.0159744328782,522.5562890518104,38.48437873056539,763.9644360932821,151.26915852752305,38.48437873056539,763.9644360932821,151.26915852752305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.67366027832031,-9.264730453491211,41.992088317871094,0.7046109746396542,9.726488896608354,0.8139933760464192,0.1328754076219103,0.001801534429839179,-0.03338961046270927
0.03966281628730911,0.7627409146034851,0.1868030661186434,0.04227584053384614,0.7388176709156491,0.5233594129022645,0.10436376378017659,0.7943178939960216,0.16546866884587239,0.10436376378017659,0.7943178939960216,0.16546866884587239,39.66281628730911,762.7409146034852,186.8030661186434,42.27584053384614,738.817670915649,523.3594129022645,104.36376378017658,794.3178939960216,165.46866884587237,104.36376378017658,794.3178939960216,165.46866884587237,9.751109990518286,6.750716030385906,91.3034029462656,8.617834709584576,-1.9830351722915918,8.031238504541127,658.793850496112,303.53457902739467,141.99510318349346,658.793850496112,303.53457902739467,141.99510318349346,90.33255767822266,-9.253271102905273,41.676963806152344,0.9917738749086857,9.65561421096325,1.0650619257241487,0.07392057049043178,-0.06896835594887786,0.018252596317288212
0.04219035150231321,0.7676414591935183,0.18780738105520167,0.04459255438099559,0.7388106431626911,0.5233594129022645,0.08734087161029765,0.7814556417746242,0.16321621197923586,0.08734087161029765,0.7814556417746242,0.16321621197923586,41.49027020509343,765.7359396971686,191.4718938317095,43.936438910326096,738.7243854350663,523.7215896715242,124.72648643252788,800.9442004386111,170.63539187241798,124.72648643252788,800.9442004386111,170.63539187241798,19.208581226609123,32.49257758004424,41.79911777861,17.481367010838063,-0.8177705363970013,3.138554767300453,153.74768195975298,40.26160811747109,41.76862846719226,153.74768195975298,40.26160811747109,41.76862846719226,90.38985443115234,-9.51683235168457,41.6483154296875,1.0881086531281472,10.006782195568086,1.0307016400247813,-0.07320519549956904,0.022013466571463348,0.05796141148279772
0.051030999011465385,0.7768585192229517,0.15340202049696933,0.05342906612763225,0.738569059694514,0.5126633398090519,0.07809634811698846,0.7841193257643104,0.14557501368775572,0.07809634811698846,0.7841193257643104,0.14557501368775572,48.53291856133705,774.3828101311846,167.2724689217767,50.88518688942823,738.60146978323,516.4524440551305,95.59686320164379,789.3873705862321,154.73784268312838,95.59686320164379,789.3873705862321,154.73784268312838,75.1491929836274,93.75871904317506,-267.73731452832885,74.1744441050241,-1.0850983189799162,-78.34795641049956,-394.3347013555408,-164.31977195135326,-186.74620463095212,-394.3347013555408,-164.31977195135326,-186.74620463095212,89.94294738769531,-9.900713920593262,43.384376525878906,-0.002347300769761205,10.31380428671837,1.074767061173916,0.0381480467487518,0.1156042506480074,-0.046852530366544465
0.05007330993869591,0.7818211926266497,0.1542223479895441,0.061098736575770925,0.7380838340538188,0.5144866402298576,0.0678264058522285,0.7811505777124796,0.14511040607948048,0.0678264058522285,0.7811505777124796,0.14511040607948048,52.128663485284385,782.6624153611317,148.72283909482195,60.49272729563182,738.2061981844661,512.3478681454179,62.20699466296289,777.9355406546421,141.42235177949598,62.20699466296289,777.9355406546421,141.42235177949598,42.76704032641838,91.14653622593293,-229.57569896743084,105.8836777145474,-4.175240780134485,-52.23629657155174,-399.633361319117,-134.86371670823763,-163.54323624264782,-399.633361319117,-134.86371670823763,-163.54323624264782,89.66219329833984,-9.763204574584961,44.14641571044922,0.5141882473602891,9.600027070641518,1.421164448708296,-0.037250320127734875,0.2395302304150433,0.00942746110120005
0.0818886993851766,0.7867534066612141,0.1550426826788271,0.11163540661705054,0.7331529754581443,0.5095594531229917,0.03501082968277148,0.7990505230927477,0.1478980136787892,0.03501082968277148,0.7990505230927477,0.1478980136787892,74.23911633512456,788.267494221273,146.38212412843865,99.76571707797406,734.51518870082,508.90780965760206,30.724904979024934,788.6869155731265,141.08717291517863,30.724904979024934,788.6869155731265,141.08717291517863,222.61907420942825,54.0964903177914,-6.179857085803764,409.1375949891188,-38.71685150108784,-28.508842962770863,-318.5000620190976,117.93768620767051,7.226118392050257,-318.5000620190976,117.93768620767051,7.226118392050257,89.85127258300781,-10.038224220275879,45.36681365966797,0.6422799481451512,9.995726280212402,1.6714099296927454,0.05096227887875796,0.08130108023963292,0.05731832050835159
0.10646604758341949,0.7837591328145743,0.1545504756945304,0.16488757677970528,0.7379633695290364,0.49143683202560384,0.04173514965562596,0.7945487256622593,0.14537581582319492,0.04173514965562596,0.7945487256622593,0.14537581582319492,104.2237796788712,786.5933233070947,152.55860677582174,158.9366445880112,735.6771201933346,495.78062477454347,28.938229113040325,797.0674538271957,144.78099055499857,28.938229113040325,797.0674538271957,144.78099055499857,334.30917291043437,-23.848063134683866,91.91503217005906,650.1098199263604,7.929807826718038,-133.9735395761228,-7.81217016499286,118.27852839136419,59.503441457078544,-7.81217016499286,118.27852839136419,59.503441457078544,90.05180358886719,-10.490860939025879,45.750694274902344,0.48660996437072757,9.442225338220597,1.5560358864068986,0.07593329606181781,0.03872650613359557,0.1093734774560515
0.11774540758038506,0.7718582227586682,0.15258169300439453,0.19478578875796357,0.7361445406916757,0.49043897762031774,0.05365430440682619,0.7884434277247956,0.13721900312511953,0.05365430440682619,0.7884434277247956,0.13721900312511953,124.09763514726366,775.2051164613159,155.6998988659263,204.4521626976815,736.3915028679445,487.69210953460623,47.12258327925369,794.5326388001087,141.42307411628025,47.12258327925369,794.5326388001087,141.42307411628025,209.917557927173,-129.62139027963116,43.089291002186556,486.31007288576865,14.945759092233363,-95.97028259171681,234.77742166275127,-33.94102862019689,-30.63294757243984,234.77742166275127,-33.94102862019689,-30.63294757243984,89.97732543945312,-11.522184371948242,46.55283737182617,0.7182161298394204,9.481488221883774,2.2405321468412875,-0.05159098878356298,0.18974634620308453,0.14563028455013383
0.13570223087557734,0.7569390484719394,0.15012068070643647,0.21203601631964125,0.7213167163515064,0.5028342852782367,0.0634678832480912,0.7816366992386348,0.143386463412352,0.0634678832480912,0.7816366992386348,0.143386463412352,138.21640818410185,758.054414707943,153.02878859873277,223.90952488792053,726.2135323249429,495.64826547762584,66.54537381513227,784.0358915548164,141.69761135720677,66.54537381513227,784.0358915548164,141.69761135720677,122.77058763760716,-190.67494334176536,-33.433579075695114,164.11801235978004,-106.51656647951106,93.66345907364024,228.7385769359611,-126.72116609326284,-7.587928238512828,228.7385769359611,-126.72116609326284,-7.587928238512828,88.25845336914062,-12.249841690063477,48.43213653564453,0.2228695847466588,11.552043417692184,1.621970405727625,-0.19767252932795631,0.2440363321921052,0.013277570136911205
0.17026113558300432,0.7404004979557303,0.15611231888813107,0.2469934517603573,0.7028398200099654,0.49475860795116755,0.09953553460976465,0.766315215950831,0.14278740608844698,0.09953553460976465,0.766315215950831,0.14278740608844698,164.20320614599922,739.6372916129092,154.03725932781992,244.0634950977462,706.1690500982143,498.41005936114357,96.86765172716838,767.4337710469827,142.35338144219293,96.86765172716838,767.4337710469827,142.35338144219293,255.96624402107022,-195.5816499973328,3.1480922049058337,160.3352045393112,-222.97117613250563,53.0003292439879,311.1344021470153,-180.8635602408374,13.542986828905597,311.1344021470153,-180.8635602408374,13.542986828905597,87.48495483398438,-11.20705795288086,48.61548614501953,0.8699649707973004,10.125672461986543,0.8385907119512559,-0.209917560718938,-0.035340147062513566,-0.0908699010968452
