B_rightHipLocX,B_rightHipLocY,B_rightHipLocZ,B_rightKneeLocX,B_rightKneeLocY,B_rightKneeLocZ,B_leftHipLocX,B_leftHipLocY,B_leftHipLocZ,B_leftKneeLocX,B_leftKneeLocY,B_leftKneeLocZ,A_rightHipLocX,A_rightHipLocY,A_rightHipLocZ,A_rightKneeLocX,A_rightKneeLocY,A_rightKneeLocZ,A_leftHipLocX,A_leftHipLocY,A_leftHipLocZ,A_leftKneeLocX,A_leftKneeLocY,A_leftKneeLocZ,A_rightHipSpdX,A_rightHipSpdY,A_rightHipSpdZ,A_rightKneeSpdX,A_rightKneeSpdY,A_rightKneeSpdZ,A_leftHipSpdX,A_leftHipSpdY,A_leftHipSpdZ,A_leftKneeSpdX,A_leftKneeSpdY,A_leftKneeSpdZ,IMU_angleX,IMU_angleY,IMU_angleZ,IMU_accX,IMU_accY,IMU_accZ,IMU_velX,IMU_velY,IMU_velZ,time(s)
0.04184837469111968,0.6716746200939273,0.15199327797675874,0.04634073028816149,0.6717391914808986,0.49562818520997043,0.07304946906254196,0.6738154923403606,0.12859268161419618,0.07304946906254196,0.6738154923403606,0.12859268161419618,41.84837469111968,671.6746200939273,151.99327797675875,46.34073028816149,671.7391914808985,495.6281852099704,73.04946906254196,673.8154923403606,128.59268161419618,73.04946906254196,673.8154923403606,128.59268161419618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.80811309814453,-5.890007972717285,48.81602478027344,0.3765817014500499,9.790257461071015,0.3769950265064836,-0.02113330224917915,0.06252256995326863,-0.048853517223388356,1610955516.775672
0.041823152793737356,0.671818424319248,0.13601099087310542,0.05499938889523413,0.6695499082340852,0.48450462562469343,0.07375570635905421,0.6779723845053607,0.12082358419697808,0.07375570635905421,0.6779723845053607,0.12082358419697808,41.82315279373736,671.818424319248,136.0109908731054,54.999388895234134,669.5499082340853,484.5046256246934,73.7557063590542,677.9723845053607,120.82358419697809,73.7557063590542,677.9723845053607,120.82358419697809,-0.2522189738232705,1.4380422532067616,-159.8228710365332,86.58658607072641,-21.89283246813334,-111.23559585276999,7.062372965122438,41.56892165000037,-77.69097417218096,7.062372965122438,41.56892165000037,-77.69097417218096,90.79092407226562,-5.832712650299072,48.93061065673828,0.34601293310523035,9.956271607875825,0.3309631867334247,-0.0044669309433139365,0.03122630185959935,-0.020505185313825475,1610955516.831202
0.04287931597818857,0.669773922909404,0.1436372058357654,0.056054300678895566,0.6704152460960918,0.49286038677861743,0.011416533270476566,0.6837859302883074,0.12993344257113443,0.011416533270476566,0.6837859302883074,0.12993344257113443,42.391654510978235,670.7607613212487,132.99071463692636,59.483286702924545,669.0377340176257,484.0759913846723,39.84749449396731,683.0388456950768,122.32170787599358,39.84749449396731,683.0388456950768,122.32170787599358,6.335650631331675,-11.893260742250959,-15.998311405846955,40.26405635882233,-3.2838781778270625,7.433717403578289,-377.0144464748424,51.661365312562964,25.13674343994901,-377.0144464748424,51.661365312562964,25.13674343994901,90.75081634521484,-5.752497673034668,48.64413070678711,0.30708001513034106,9.878301326036453,0.33004561241716146,-0.051483742456057066,-0.11769345055326622,-0.024851314335886505,1610955516.904667
0.04426147412975006,0.6716861069210686,0.15199327797675874,0.0658315451397966,0.6677792337351007,0.483447916539589,0.004617755995045588,0.6897464626935994,0.13086264236086764,0.004617755995045588,0.6897464626935994,0.13086264236086764,43.889555744760166,670.8874673756395,146.0199664554848,64.74541679912014,668.2146738168736,484.6924428134706,1.2507955458418742,689.2951216620412,129.51633574376442,1.2507955458418742,689.2951216620412,129.51633574376442,16.507917460378824,0.16958425424151366,160.90890132876473,46.63427579058684,-5.824319822532297,23.481383250946898,-442.8642348782073,64.7525876956363,90.07198927905753,-442.8642348782073,64.7525876956363,90.07198927905753,90.67633056640625,-5.695202827453613,48.048255920410156,0.6338669742643833,9.720006088614465,0.5793450869992376,-0.032723293811121386,-0.16150861662006272,-0.031600382359617284,1610955516.957308
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.733199301591036,671.5987773161279,164.82048832121026,70.64066187001423,667.1380082377256,484.9601895309483,-36.76452614397276,695.9830217280734,138.4161614720422,-36.76452614397276,695.9830217280734,138.4161614720422,19.907711771845573,9.900809805694562,212.1493039403751,62.36236092286276,-12.13321317065575,-0.3426133500060505,-372.8350855550561,68.69283780849985,95.39233570604138,-372.8350855550561,68.69283780849985,95.39233570604138,90.72789764404297,-5.660824775695801,47.549781799316406,0.565702217258513,9.776826991438867,0.6690614383667708,0.02350675714525223,-0.10371745602942255,-0.008556211086334455,1610955517.018473
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.65916211205725,672.5765874929463,184.81897206022484,76.99040537483418,665.8790061844594,484.4929592645514,-72.58560774779605,702.7639697832574,147.35605519156334,-72.58560774779605,702.7639697832574,147.35605519156334,19.834011704927573,10.870392545835251,209.4051472654254,64.83813886800527,-13.127328571130889,-5.871685635803323,-355.28966385252613,68.51729597344125,91.88375247399114,-355.28966385252613,68.51729597344125,91.88375247399114,90.89405822753906,-5.655095100402832,47.326332092285156,0.692176578193903,9.672880454063415,0.4898734781518579,0.03217808648863355,-0.06652609162931364,-0.02414534779365182,1610955517.087689
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.572293522477494,673.5665931407634,204.55637670504896,83.39751703600804,664.5969500019577,483.8651109879952,-107.88097681411928,709.5263117416606,156.1352486572455,-107.88097681411928,709.5263117416606,156.1352486572455,19.350286170869982,10.319526013274052,200.96111990931743,64.58952396118531,-13.028326939482223,-6.751372362781062,-351.7907136959722,67.89302652239445,88.73043630280314,-351.7907136959722,67.89302652239445,88.73043630280314,91.14615631103516,-5.723850250244141,47.27476501464844,0.6515634262561798,10.100082707405091,0.5461522709950805,0.04520320560326842,0.042961048707885745,0.009014161393610505,1610955517.156929
0.06096645428197796,0.679831062825962,0.12931397570017866,0.06525980790035746,0.6722333752442583,0.48608969489895715,0.013180793127844101,0.6922502105252202,0.12153455703518816,0.013180793127844101,0.6922502105252202,0.12153455703518816,58.18664527273681,678.2988075391384,157.449514168694,72.50877932720503,669.5985150351136,485.22956468399104,-32.79344111153175,699.3391955883307,134.35137809318482,-32.79344111153175,699.3391955883307,134.35137809318482,88.8382146923765,48.944674113480296,-495.5862425893718,-115.40860496245678,52.37722648675103,14.244669089940228,794.2056510397562,-108.35033842960442,-229.32717606707348,794.2056510397562,-108.35033842960442,-229.32717606707348,91.00865173339844,-5.7868757247924805,47.647186279296875,0.4280969138815999,9.370928483605386,0.44813177704811097,-0.04103614919432534,0.12575917499449943,5.261453051843991e-05,1610955517.227698
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.10009831437267,684.3071439011425,87.26178423288081,55.65791101560164,676.7666487368945,487.29221549052636,80.22475920879133,683.3158789638528,102.03263985886647,80.22475920879133,683.3158789638528,102.03263985886647,121.44993764675563,67.02859242008228,-822.9528134704965,-200.01996172445263,83.12558014484604,24.237081200407733,1331.9542950888958,-191.1327361429371,-378.70925945652687,1331.9542950888958,-191.1327361429371,-378.70925945652687,91.49565887451172,-5.723850250244141,48.12274169921875,0.2256950689852238,10.172651331424714,0.14936159639619292,0.09249143327790685,0.07438884574824227,-0.01605893392005298,1610955517.301354
0.08327347136556129,0.6839034497230541,0.12192389292133617,0.09518950068384344,0.6704980676148068,0.47334707747214144,0.08310932712122578,0.6845071685431802,0.10421582902335925,0.08310932712122578,0.6845071685431802,0.10421582902335925,82.8338290290791,686.0838798951451,85.97059049831542,77.26969911638093,674.9343807864919,478.2094558023154,124.0276878191423,678.1389556119123,91.7235548013421,124.0276878191423,678.1389556119123,91.7235548013421,142.8781852699039,18.636366482127084,-29.835369126883784,219.67300199573302,-17.686486311855624,-93.8519661856743,483.9980811007847,-58.709082359893834,-114.57685981071796,483.9980811007847,-58.709082359893834,-114.57685981071796,92.53271484375,-5.3743462562561035,48.151390075683594,0.6954105269908906,10.195961841344834,-0.001418529378133826,0.0075813932351558744,-0.05969773422726208,-0.09261758388764064,1610955517.491458
