B_rightHipLocX,B_rightHipLocY,B_rightHipLocZ,B_rightKneeLocX,B_rightKneeLocY,B_rightKneeLocZ,B_leftHipLocX,B_leftHipLocY,B_leftHipLocZ,B_leftKneeLocX,B_leftKneeLocY,B_leftKneeLocZ,A_rightHipLocX,A_rightHipLocY,A_rightHipLocZ,A_rightKneeLocX,A_rightKneeLocY,A_rightKneeLocZ,A_leftHipLocX,A_leftHipLocY,A_leftHipLocZ,A_leftKneeLocX,A_leftKneeLocY,A_leftKneeLocZ,A_rightHipSpdX,A_rightHipSpdY,A_rightHipSpdZ,A_rightKneeSpdX,A_rightKneeSpdY,A_rightKneeSpdZ,A_leftHipSpdX,A_leftHipSpdY,A_leftHipSpdZ,A_leftKneeSpdX,A_leftKneeSpdY,A_leftKneeSpdZ,IMU_angleX,IMU_angleY,IMU_angleZ,IMU_accX,IMU_accY,IMU_accZ,IMU_velX,IMU_velY,IMU_velZ,time(s)
0.025789739692633026,0.6450213972641128,0.14706672300711132,0.03657669764076806,0.6364999036688511,0.4725031031200545,0.033384779073669775,0.6489926006435415,0.12451308663519749,0.033384779073669775,0.6489926006435415,0.12451308663519749,25.789739692633027,645.0213972641128,147.06672300711134,36.57669764076806,636.4999036688512,472.5031031200545,33.384779073669776,648.9926006435414,124.51308663519748,33.384779073669776,648.9926006435414,124.51308663519748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.74165344238281,-6.7666335105896,50.007774353027344,0.5400469738617539,9.651608283519746,-0.07745164294727147,0.024846911797784567,0.046017121713972355,0.00030253724028545534,1610935337.725009
0.03485176561630764,0.6449970515197807,0.15486467760679556,0.038826907504956945,0.654328243876006,0.49481503818612327,0.01171712189776702,0.6470136507751382,0.13190932358999777,0.01171712189776702,0.6470136507751382,0.13190932358999777,34.85176561630764,644.9970515197807,154.86467760679557,38.82690750495694,654.328243876006,494.8150381861233,11.717121897767019,647.0136507751382,131.90932358999777,11.717121897767019,647.0136507751382,131.90932358999777,90.62025923674611,-0.24345744332077146,77.97954599684243,22.502098641888832,178.28340207154847,223.11935066068767,-216.67657175902758,-19.789498684033013,73.96236954800281,-216.67657175902758,-19.789498684033013,73.96236954800281,93.77603912353516,-6.7322564125061035,50.133827209472656,0.25502930738031865,9.786511734724046,-0.0531340643344447,0.022562658232545326,-0.01899140712534388,0.005492897611157696,1610935337.795576
0.036923697880719884,0.6430252462827643,0.15448135834647456,0.04110629319161118,0.6569901313866445,0.4964553360326635,-0.003022902616828191,0.652966346128326,0.13289373036188296,-0.003022902616828191,0.652966346128326,0.13289373036188296,40.075950845069805,643.9034727069026,158.17078599000652,41.09313606134413,663.829595605828,505.7774185224855,-6.146988166611579,649.3894910272785,135.78520960182425,-6.146988166611579,649.3894910272785,135.78520960182425,48.036145280817486,-12.10750977273947,28.138683292881453,22.679839686456408,85.88836683767087,97.18636636575175,-174.47297434327214,28.530609806455804,34.90107502392743,-174.47297434327214,28.530609806455804,34.90107502392743,93.97657775878906,-6.686420440673828,49.72129821777344,0.5670474423095584,9.762075635790826,-0.30127458879724145,0.004352624378222178,-0.11853156397877428,-0.02548771411820796,1610935337.864213
0.045105420075120375,0.6449855816086475,0.15486467760679556,0.04920662037591494,0.6569822465358659,0.4964553360326635,0.005093153813148716,0.6509804908689519,0.13256558723007938,0.005093153813148716,0.6509804908689519,0.13256558723007938,44.748306401985225,644.1367542496798,156.59205701748522,47.243506918858884,661.5591684500913,502.0220245931166,-4.268097079180678,651.7236848080998,134.56233036693507,-4.268097079180678,651.7236848080998,134.56233036693507,40.39429122836718,1.5338424268083948,-25.95614083477378,64.05852987122454,-43.32451217406523,-64.79468925408996,37.56484146430189,30.088771104869792,-21.025804126376077,37.56484146430189,30.088771104869792,-21.025804126376077,94.47504425048828,-6.49734354019165,49.0623893737793,0.8935444526374341,9.652571319937707,-0.06098061660770327,0.04359385738398605,-0.087520942793684,-0.020547999788807367,1610935338.026043
0.04638870907981806,0.6509564331622866,0.14034515887201796,0.05791242686316805,0.6547734524574081,0.48541456737874267,0.061716780854197975,0.6529586030796577,0.12513256070286144,0.061716780854197975,0.6529586030796577,0.12513256070286144,47.11245990896927,648.9987512839153,144.2884312901505,56.79905017234223,655.0118165714938,487.8631414063195,43.713010245732555,653.4722635433063,127.13891874002157,43.713010245732555,653.4722635433063,127.13891874002157,23.290477253581578,53.480133585240104,-134.33876062911727,103.6845665917256,-83.71251521079706,-166.34928721890125,532.9767056776979,15.261542967411254,-84.20279200119225,532.9767056776979,15.261542967411254,-84.20279200119225,94.88758087158203,-6.451507568359375,48.13420104980469,0.9605186069011689,9.530121853351593,-0.3183302773162723,0.026392446101129056,-0.17578161185703278,0.0024726937953168985,1610935338.131112
0.06751068579386867,0.6557846932333494,0.1571073027795742,0.07123742239756485,0.656996007516429,0.4964553360326635,0.011267704031444444,0.6698618251084585,0.12776530184278145,0.011267704031444444,0.6698618251084585,0.12776530184278145,62.06398788633319,655.5547994781873,148.86720536221637,70.19702828233721,653.6755239816096,488.4640084386543,38.661121605280556,665.4308187349956,124.80156450944145,38.661121605280556,665.4308187349956,124.80156450944145,150.85016491383237,74.08131804231958,34.763586971749746,141.19220342955992,-17.89493293377077,-4.842954352786643,5.272828974132948,122.64395486287351,-31.555433836154098,5.272828974132948,122.64395486287351,-31.555433836154098,95.30583190917969,-6.5775580406188965,46.18614196777344,0.10978277122601868,9.850308365821839,0.20396076740697028,-0.0020995301873168266,-0.252154645741592,0.03075801411822147,1610935338.261436
0.08375661395650116,0.6717232779658753,0.1439837283269605,0.09513470851317654,0.6529771056931744,0.4728136387433508,0.044267085791629364,0.6758757220712237,0.12848659592876394,0.044267085791629364,0.6758757220712237,0.12848659592876394,82.26419643999942,669.2535352639032,146.97347914963055,92.13769439604825,652.7713011518235,477.6940949894191,41.23149431966765,676.806013442567,126.58809268509194,41.23149431966765,676.806013442567,126.58809268509194,224.9613457992663,142.85198807498642,6.112147222730124,229.53546571064305,-1.1680145461345042,-88.89497853863327,-58.01547259600104,131.13455929880234,27.38953744327738,-58.01547259600104,131.13455929880234,27.38953744327738,95.12248229980469,-6.210864543914795,46.220523834228516,0.3734083809703589,9.621684572696687,-0.06665653625037521,-0.07167102332315022,0.21459142499705633,-0.07629490339741177,1610935338.380367
0.09513967506638088,0.6944630113050116,0.14796883569991542,0.13858196327708658,0.6493913588155038,0.4707075622489265,0.04478755500939077,0.6966915575166897,0.13194671684009862,0.04478755500939077,0.6966915575166897,0.13194671684009862,98.28804046165209,691.5551719158956,147.72880049617044,132.05452772414944,650.3690732571822,469.7811063703109,41.99395104986851,694.7789378299699,131.3482791343561,41.99395104986851,694.7789378299699,131.3482791343561,168.2792779254379,238.84032586816755,-1.9703840220167343,421.3910177099734,-24.83054553571369,-98.0337733738313,19.25948958661909,182.0453794354517,55.41691086090688,19.25948958661909,182.0453794354517,55.41691086090688,94.91049194335938,-6.4171295166015625,46.93672180175781,-0.008023247821256518,10.352300015687943,0.44831585470587015,-0.06587524419832495,0.18167465461663565,0.07286393637883186,1610935338.545101
0.1082764773337978,0.7046413213789454,0.1331856423519011,0.18983107565111995,0.6838941762339814,0.4811068892946,0.04207434248845869,0.7157203274462024,0.1265852598992826,0.04207434248845869,0.7157203274462024,0.1265852598992826,110.21579444819535,708.2411395143905,137.456449465312,186.02988766718752,673.2302894881095,474.8749830469144,42.62659542475001,715.1921290352798,129.76241470183683,42.62659542475001,715.1921290352798,129.76241470183683,111.11188030036229,180.36307665239988,-103.78655809696785,576.9058502072844,235.22060728122887,58.81834773183192,7.652505805524935,216.43724923900325,-13.628393401193872,7.652505805524935,216.43724923900325,-13.628393401193872,94.69276428222656,-7.064572334289551,47.63572692871094,0.7995048527419567,9.741947765350343,0.450843423306942,0.056111292699133286,0.166964684586508,0.07729654323343965,1610935338.705552
0.11845938237118514,0.6991059979147322,0.13068520684674725,0.20758970050993023,0.685715699072167,0.4821415178454865,0.06024876567366477,0.7161421357996245,0.12498642480784052,0.06024876567366477,0.7161421357996245,0.12498642480784052,119.15655370743785,707.0122538657175,129.24100568752488,218.9885943744391,689.9131154063683,482.24014363774296,55.211874405558945,722.4214759232952,125.7948582910792,55.211874405558945,722.4214759232952,125.7948582910792,82.29164940988888,-27.525594327810904,-98.81941832959284,347.4486098341191,207.31039844552944,97.32050378498676,127.0809747146277,72.82958978388601,-50.81907297702498,127.0809747146277,72.82958978388601,-50.81907297702498,93.66144561767578,-7.763581275939941,50.05934143066406,-0.12893102291040123,10.031506562232972,1.0517194566875696,-0.1955643377554978,0.32873174434119756,0.0302848723497208,1610935338.831382
