B_rightHipLocX,B_rightHipLocY,B_rightHipLocZ,B_rightKneeLocX,B_rightKneeLocY,B_rightKneeLocZ,B_leftHipLocX,B_leftHipLocY,B_leftHipLocZ,B_leftKneeLocX,B_leftKneeLocY,B_leftKneeLocZ,A_rightHipLocX,A_rightHipLocY,A_rightHipLocZ,A_rightKneeLocX,A_rightKneeLocY,A_rightKneeLocZ,A_leftHipLocX,A_leftHipLocY,A_leftHipLocZ,A_leftKneeLocX,A_leftKneeLocY,A_leftKneeLocZ,A_rightHipSpdX,A_rightHipSpdY,A_rightHipSpdZ,A_rightKneeSpdX,A_rightKneeSpdY,A_rightKneeSpdZ,A_leftHipSpdX,A_leftHipSpdY,A_leftHipSpdZ,A_leftKneeSpdX,A_leftKneeSpdY,A_leftKneeSpdZ,IMU_angleX,IMU_angleY,IMU_angleZ,IMU_accX,IMU_accY,IMU_accZ,IMU_velX,IMU_velY,IMU_velZ,time(s),odmX,odmY,odmTheta
-0.07594667375087738,0.7382180366253345,0.14700342739192226,-0.04624667018651962,0.7385910251471766,0.5126633398090519,-0.09301333874464035,0.7426352164904569,0.13051828770911483,-0.09301333874464035,0.7426352164904569,0.13051828770911483,-75.94667375087738,738.2180366253344,147.00342739192226,-46.24667018651962,738.5910251471765,512.6633398090519,-93.01333874464035,742.635216490457,130.51828770911484,-93.01333874464035,742.635216490457,130.51828770911484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.2985610961914,-5.7868757247924805,60.17204666137695,0.5356566650792957,9.79705309510231,0.6108632604405284,-0.00610321089880897,0.001927527824646069,0.0040831234036250086,1611668995.864113,0.0,0.0,0.0
-0.07594667375087738,0.7382180366253345,0.14700342739192226,-0.04638667032122612,0.7388308095545859,0.5233594129022645,-0.07594667375087738,0.7426352164904569,0.13051828770911483,-0.07594667375087738,0.7426352164904569,0.13051828770911483,-75.94667375087738,738.2180366253344,147.00342739192226,-46.38667032122612,738.8308095545859,523.3594129022645,-75.94667375087738,742.635216490457,130.51828770911484,-75.94667375087738,742.635216490457,130.51828770911484,0.0,0.0,0.0,-1.400001347064972,2.3978440740934914,106.96073093212632,170.6666499376297,0.0,0.0,170.6666499376297,0.0,0.0,88.25271606445312,-5.746768951416016,60.229347229003906,0.5159758873656393,9.768087158203125,0.5909710693359376,0.013193230115281144,0.0009842477559380979,0.00385493757555051,1611668995.930218,0.0,0.0,0.0
-0.07594667375087738,0.7382180366253345,0.14700342739192226,-0.04638667032122612,0.7412809660900257,0.5142153042255062,-0.09301333874464035,0.7426352164904569,0.13051828770911483,-0.09301333874464035,0.7426352164904569,0.13051828770911483,-75.94667375087738,738.2180366253344,147.00342739192226,-46.44980478853804,740.2841765715236,523.1624335268083,-77.62057065293686,742.635216490457,130.51828770911484,-77.62057065293686,742.635216490457,130.51828770911484,0.0,0.0,0.0,-0.547111245615894,15.863577606909894,-13.906971645686674,-37.275859095576344,0.0,0.0,-37.275859095576344,0.0,0.0,88.36157989501953,-5.821253299713135,60.26945114135742,0.5158078164607287,9.787690533399582,0.5814914536848664,0.019223389258278607,0.006008825766613616,0.002853197090760486,1611668996.003155,0.0,0.0,0.0
-0.07594667375087738,0.7382180366253345,0.14700342739192226,-0.05585333704948425,0.7388308095545859,0.5233594129022645,-0.09301333874464035,0.7426352164904569,0.13051828770911483,-0.09301333874464035,0.7426352164904569,0.13051828770911483,-75.94667375087738,738.2180366253344,147.00342739192226,-52.706182347314474,739.941186210976,522.0277081804362,-90.46665985010367,742.635216490457,130.51828770911484,-90.46665985010367,742.635216490457,130.51828770911484,0.0,0.0,0.0,-66.47812715722408,-2.7121951268613556,-28.9023981361084,-164.88910959179603,0.0,0.0,-164.88910959179603,0.0,0.0,88.40742492675781,-5.84990119934082,60.2923698425293,0.5254488152638078,9.788016223311425,0.5618133803084493,0.016173529947863752,0.006026315764685174,0.000892408426250149,1611668996.057518,0.0,0.0,0.0
-0.07594667375087738,0.7382180366253345,0.14700342739192226,-0.04624667018651962,0.7385910251471766,0.5126633398090519,-0.09301333874464035,0.7426352164904569,0.13051828770911483,-0.09301333874464035,0.7426352164904569,0.13051828770911483,-75.94667375087738,738.2180366253344,147.00342739192226,-50.520269112181744,738.8281293192083,514.6452258499096,-97.67282769769103,742.635216490457,130.51828770911484,-97.67282769769103,742.635216490457,130.51828770911484,0.0,0.0,0.0,15.334083208379424,-15.04141550436925,-73.62023398645633,-80.16035082208082,0.0,0.0,-80.16035082208082,0.0,0.0,88.51628112792969,-5.895737648010254,60.2923698425293,0.5253213459625841,9.797890416383744,0.5521756705641747,0.018311703928317494,-0.0029831572691448698,0.0027498797060184015,1611668996.120933,0.0,0.0,0.0
-0.07594667375087738,0.7382180366253345,0.14700342739192226,-0.04638667032122612,0.7412809660900257,0.5142153042255062,-0.0674133375287056,0.7426352164904569,0.13051828770911483,-0.0674133375287056,0.7426352164904569,0.13051828770911483,-75.94667375087738,738.2180366253344,147.00342739192226,-46.86558506409987,740.0633195631001,511.91352764070587,-78.59556716104669,742.635216490457,130.51828770911484,-78.59556716104669,742.635216490457,130.51828770911484,0.0,0.0,0.0,51.65236929926585,12.030444222101492,-35.700648276886305,211.8872279439722,0.0,0.0,211.8872279439722,0.0,0.0,88.59076690673828,-5.935844898223877,60.30382537841797,0.5351766817644239,9.78819631755352,0.5519309645891189,0.014249277499213418,-0.002981715417110539,0.0017978334422175091,1611668996.190383,0.0,0.0,0.0
-0.07594667375087738,0.7382180366253345,0.14700342739192226,-0.04638667032122612,0.740790933240256,0.5160441317182244,-0.07594667375087738,0.7426352164904569,0.13051828770911483,-0.07594667375087738,0.7426352164904569,0.13051828770911483,-75.94667375087738,738.2180366253344,147.00342739192226,-44.883530332242316,741.0112970684568,513.8738477431733,-69.47644576688234,742.635216490457,130.51828770911484,-69.47644576688234,742.635216490457,130.51828770911484,0.0,0.0,0.0,21.97777234338646,13.362112859569127,28.125317217842532,130.43692787442146,0.0,0.0,130.43692787442146,0.0,0.0,88.31001281738281,-5.494667053222656,60.33820724487305,0.5446439817175269,9.788812614083291,0.5126614662632346,3.6566460512155805e-09,-5.642610933209211e-09,-4.226964688420859e-09,1611668996.376286,0.0,0.0,0.0
-0.07594667375087738,0.7382180366253345,0.14700342739192226,-0.04652667045593262,0.7415134186256408,0.5249389705314329,-0.07577715069055557,0.7388798242102801,0.13680629537806868,-0.07577715069055557,0.7388798242102801,0.13680629537806868,-75.94667375087738,738.2180366253344,147.00342739192226,-45.43678695609044,741.7645124990926,522.7084532427529,-70.22218475736717,739.9851992816068,134.9554615884105,-70.22218475736717,739.9851992816068,134.9554615884105,0.0,0.0,0.0,-9.63263498884037,6.945465535020638,98.98368281164551,-27.32812248971585,-27.53043671732061,46.09680808099451,-27.32812248971585,-27.53043671732061,46.09680808099451,88.25845336914062,-5.551962852478027,60.452796936035156,0.5741392378136516,9.817813049554825,0.53246693585068,-0.007278231361370518,0.016840742295412357,0.009272573319318824,1611668996.507565,0.0,0.0,0.0
-0.058748576790094376,0.7362354324756198,0.14667529968693596,-0.04638667032122612,0.7388308095545859,0.5233594129022645,-0.10325334221124649,0.7426352164904569,0.13051828770911483,-0.10325334221124649,0.7426352164904569,0.13051828770911483,-63.809714887980626,736.8188826921194,146.7718626748331,-46.48233506349123,739.8909260234147,526.3835995129249,-94.72991600750164,740.9441744343778,133.34975899728823,-94.72991600750164,740.9441744343778,133.34975899728823,126.07974912876907,-14.53452869742957,-2.4055137508067808,-14.389401861523133,-20.181985870119888,46.22492271066035,-270.84609077660645,6.499985804662489,-10.88353959812749,-270.84609077660645,6.499985804662489,-10.88353959812749,88.2985610961914,-5.700932025909424,60.60749435424805,0.5546673518791795,9.759516894221306,0.5218964124843478,0.0008000162435748304,0.01989984464718726,0.00622786816179292,1611668996.646779,0.0,0.0,0.0
-0.058748576790094376,0.7362354324756198,0.14667529968693596,-0.04652667045593262,0.7415134186256408,0.5249389705314329,-0.10154667496681213,0.7426352164904569,0.13051828770911483,-0.10154667496681213,0.7426352164904569,0.13051828770911483,-56.06526444726203,735.926099053555,146.62410395738388,-46.97273018557489,740.3441315915401,526.6155123607039,-108.46732790950072,742.4394096358841,130.846145602866,-108.46732790950072,742.4394096358841,130.846145602866,96.30568859579358,-11.102161959346025,-1.8374454248119243,-5.35894190992379,1.1496122488139777,-6.932534015065667,-171.83312088686964,21.071820366349076,-35.28253726297313,-171.83312088686964,21.071820366349076,-35.28253726297313,88.275634765625,-5.672284126281738,60.71635818481445,0.5149806547164917,9.779417307972908,0.48337634447962047,-0.003120478331029912,0.00695646897216393,0.002117997284611505,1611668996.768653,0.0,0.0,0.0
