-10.475042,-12.105637,-11.051896,-8.545584,-4.971272,-0.14274135,5.6415577,11.969779
693.1825,693.69025,694.15576,694.47626,694.5888,694.5295,694.3924,694.19806
-9.69214,-10.559986,-11.536769,-12.529552,-13.523378,-14.426685,-15.275431,-16.000582
694.9509,695.0264,695.1031,695.16095,695.17694,695.13824,695.0346,694.85583
-11.220319,-12.976144,-11.960063,-9.462474,-5.9266553,-1.1418786,4.612601,10.925028
693.1829,693.7044,694.1872,694.5207,694.64685,694.5945,694.4605,694.2691
-10.559986,-11.536769,-12.5295515,-13.523377,-14.426685,-15.275431,-16.000582,-16.626812
695.02637,695.103,695.1609,695.1769,695.1382,695.03455,694.8558,694.589
-12.058491,-13.939442,-12.961333,-10.46922,-6.9697022,-2.22873,3.4952297,9.791387
693.1935,693.7283,694.2293,694.5759,694.71625,694.67126,694.5405,694.3519
-11.536768,-12.529552,-13.523378,-14.426684,-15.275431,-16.000582,-16.626812,-17.141262
695.1031,695.1609,695.1769,695.1382,695.0346,694.8558,694.58905,694.2302
-13.00084,-15.007829,-14.069603,-11.580619,-8.115683,-3.4190001,2.2734184,8.55264
693.20056,693.7476,694.26794,694.6279,694.7829,694.74585,694.6184,694.43256
-12.529552,-13.523377,-14.426685,-15.275431,-16.000582,-16.626812,-17.141262,-17.463728
695.16095,695.1769,695.13824,695.0346,694.85583,694.58905,694.2302,693.7912
-13.959218,-16.077852,-15.175956,-12.687596,-9.250039,-4.590831,1.0744164,7.3391547
693.1909,693.7497,694.2874,694.6591,694.8273,694.79755,694.67316,694.48956
-13.523378,-14.426685,-15.275431,-16.000582,-16.626812,-17.141264,-17.46373,-17.66523
695.1769,695.1382,695.03455,694.8558,694.58905,694.23016,693.7912,693.3038
-14.917124,-17.132154,-16.263535,-13.7752495,-10.358716,-5.7298336,-0.08680168,6.166318
693.1428,693.7132,694.2661,694.64777,694.827,694.80383,694.6822,694.5005
-14.426685,-15.27543,-16.00058,-16.626812,-17.141262,-17.463728,-17.66523,-17.812542
695.1382,695.0346,694.8558,694.58905,694.23016,693.7912,693.3038,692.81934
-15.791331,-18.075504,-17.230795,-14.741555,-11.336449,-6.7256665,-1.0958902,5.1508913
693.04736,693.6308,694.1944,694.58307,694.77026,694.7518,694.6322,694.4517
-15.275431,-16.000582,-16.626814,-17.141262,-17.463728,-17.665232,-17.812544,-17.896723
695.03455,694.8558,694.589,694.23016,693.79114,693.3038,692.81934,692.3822
-16.617613,-18.949583,-18.12179,-15.631178,-12.231267,-7.630296,-2.007596,4.23649
692.89185,693.4891,694.06055,694.45435,694.6471,694.63214,694.51416,694.3345
-16.000582,-16.626812,-17.141262,-17.46373,-17.66523,-17.812542,-17.896723,-17.950531
694.85583,694.58905,694.2302,693.7912,693.30383,692.8194,692.38226,692.0094
-17.3341,-19.683989,-18.861809,-16.36892,-12.965752,-8.362913,-2.7384248,3.5082157
692.6699,693.28186,693.8569,694.25323,694.44836,694.43506,694.3179,694.1384
-16.626812,-17.141264,-17.463728,-17.665232,-17.812544,-17.896725,-17.950533,-17.97054
694.58905,694.23016,693.7912,693.3038,692.81934,692.3822,692.0094,691.7059
-17.966309,-20.30861,-19.483412,-16.98791,-13.575252,-8.961585,-3.3284416,2.9248028
692.3691,692.9954,693.5707,693.9677,694.1626,694.1495,694.0326,693.85297
-17.141262,-17.463728,-17.66523,-17.812542,-17.896723,-17.950531,-17.97054,-17.956324
694.2302,693.7912,693.3038,692.81934,692.38226,692.0094,691.70593,691.47955
-18.498697,-20.808708,-19.973957,-17.47687,-14.049465,-9.4167385,-3.7685435,2.4950378
691.9881,692.62695,693.1992,693.5947,693.78674,693.77234,693.65515,693.475
-17.463728,-17.66523,-17.812544,-17.896723,-17.950531,-17.97054,-17.956324,-17.97707
693.79114,693.3038,692.81934,692.3822,692.00934,691.7059,691.47955,691.341
-18.858795,-21.100868,-20.245905,-17.747301,-14.296538,-9.63249,-3.9599385,2.3193815
691.5444,692.1937,692.75806,693.1488,693.3342,693.31635,693.198,693.01666
-17.66523,-17.812542,-17.896723,-17.950531,-17.97054,-17.956324,-17.977072,-18.017603
693.30383,692.8194,692.38226,692.0094,691.70593,691.47955,691.341,691.29944
-19.11824,-21.2674,-20.386612,-17.886147,-14.407459,-9.706201,-4.005111,2.2920332
691.0678,691.7237,692.27783,692.66205,692.8387,692.8162,692.6962,692.51355
-17.812542,-17.896723,-17.950531,-17.97054,-17.956324,-17.977072,-18.017601,-18.07683
692.81934,692.3822,692.00934,691.7059,691.47955,691.341,691.2994,691.3442
-19.338179,-21.384474,-20.47702,-17.973969,-14.467597,-9.730331,-4.002116,2.3114967
690.6057,691.26276,691.8069,692.18427,692.352,692.3248,692.20325,692.01917
-17.896725,-17.950533,-17.970541,-17.956324,-17.977072,-18.017603,-18.076832,-18.163118
692.3822,692.0094,691.7059,691.47955,691.341,691.29944,691.3442,691.4426
-19.50696,-21.444996,-20.509005,-18.00121,-14.467659,-9.696591,-3.943513,2.3846898
690.2003,690.8533,691.38763,691.75806,691.9172,691.8855,691.7622,691.5768
-17.950531,-17.97054,-17.956324,-17.977072,-18.017603,-18.07683,-18.163116,-18.20791
692.00934,691.7059,691.47955,691.341,691.2994,691.3442,691.44257,691.5574
-19.64463,-21.484049,-20.522028,-18.00886,-14.452234,-9.653449,-3.8804238,2.4590497
689.86365,690.50854,691.0345,691.39874,691.5504,691.5149,691.3902,691.2036
-17.97054,-17.956324,-17.97707,-18.017603,-18.07683,-18.163116,-18.20791,-18.1803
691.70593,691.47955,691.341,691.29944,691.3442,691.4426,691.55743,691.65924
-19.737713,-21.494759,-20.51161,-17.994257,-14.419559,-9.599165,-3.8108306,2.5369449
689.5991,690.2337,690.752,691.1107,691.25616,691.21735,691.0915,690.90405
-17.956324,-17.977072,-18.017603,-18.076832,-18.163118,-18.20791,-18.180302,-16.098886
691.47955,691.341,691.2994,691.3442,691.44257,691.55743,691.6592,691.73334
-19.781645,-21.475508,-20.476482,-17.956701,-14.369079,-9.532957,-3.7335987,2.619796
689.4124,690.03625,690.54785,690.9017,691.042,691.0005,690.8736,690.6856
-17.977072,-18.017601,-18.07683,-18.163116,-18.207909,-18.1803,-16.098885,-9.846346
691.341,691.29944,691.3442,691.4426,691.55743,691.65924,691.73334,691.7762
-19.839764,-21.499838,-20.49316,-17.973766,-14.382377,-9.540787,-3.7377512,2.6169078
689.30774,689.92163,690.4289,690.7798,690.91724,690.87415,690.7467,690.55865
-18.017603,-18.07683,-18.163116,-18.207909,-18.1803,-16.098886,-9.846346,1.5933602
691.29944,691.3442,691.4426,691.55743,691.65924,691.73334,691.7762,691.77
-19.898504,-21.547813,-20.538277,-18.020456,-14.431786,-9.592332,-3.791084,2.5616634
689.2931,689.8984,690.40295,690.7523,690.88873,690.845,690.7173,690.5293
-18.076832,-18.163118,-18.20791,-18.180302,-16.098886,-9.846347,1.5933597,7.6357546
691.3442,691.4426,691.55743,691.65924,691.7334,691.7762,691.7701,691.7022
-19.960499,-21.615356,-20.60488,-18.08818,-14.505987,-9.673655,-3.8778672,2.4709044
689.3568,689.95483,690.45807,690.807,690.9437,690.89996,690.7722,690.5845
-18.163116,-18.207909,-18.1803,-16.098885,-9.846345,1.5933608,7.6357555,15.035965
691.4426,691.55743,691.65924,691.73334,691.7762,691.77,691.7022,691.5907
-20.033644,-21.706184,-20.697002,-18.181446,-14.6078615,-9.785457,-3.9971676,2.3465724
689.46716,690.05927,690.5619,690.9111,691.049,691.0056,690.8779,690.6903
-18.207909,-18.1803,-16.098885,-9.846345,1.5933608,7.635755,15.035965,25.773523
691.55743,691.65924,691.7334,691.7762,691.7701,691.7022,691.5907,691.44
-20.053204,-21.740211,-20.731348,-18.216774,-14.648018,-9.831007,-4.046891,2.2939181
689.5936,690.1808,690.68115,691.0294,691.1673,691.1237,690.9958,690.80804
-18.180302,-16.098886,-9.846347,1.5933594,7.6357546,15.035963,25.773523,38.487988
691.65924,691.73334,691.7762,691.7701,691.7022,691.5907,691.44,691.26166
-19.901226,-21.60328,-20.610662,-18.109434,-14.549261,-9.73807,-3.9578454,2.3809154
689.7083,690.2821,690.77423,691.1176,691.25275,691.20764,691.07837,690.8893
-16.098885,-9.846345,1.5933609,7.6357555,15.035965,25.773525,38.48799,48.862568
691.7334,691.7762,691.7701,691.7022,691.5907,691.44,691.26166,691.04034
-17.578314,-18.913279,-17.850014,-15.337986,-11.650661,-6.6941857,-0.81360465,5.5830507
689.9446,690.45874,690.8765,691.1644,691.24884,691.1786,691.03613,690.8328
-9.846346,1.5933597,7.635754,15.035964,25.773523,38.487988,48.862564,60.015
691.7762,691.77,691.7022,691.5907,691.43994,691.26166,691.04034,690.76776
-10.284356,-10.272265,-8.894988,-6.0140696,-1.6887401,3.8034968,10.010944,16.58881
690.46075,690.71265,690.9311,691.0147,690.94727,690.8032,690.6058,690.33356
1.59336,7.6357546,15.035964,25.773523,38.48799,48.862564,60.015003,73.867516
691.7701,691.7022,691.5907,691.43994,691.26166,691.04034,690.76776,690.45807
7.288089,12.150843,17.445312,23.39613,29.834969,36.61361,43.66996,51.03339
690.4137,690.07007,689.77277,689.466,689.1072,688.6547,688.0837,687.3838
7.635755,15.035965,25.773523,38.48799,48.862564,60.015,73.86752,92.444405
691.7023,691.59076,691.44,691.2617,691.0404,690.7678,690.4581,690.1292
15.427184,25.579111,34.069885,41.96878,49.70063,57.494095,65.5572,74.14472
690.2594,689.6574,689.3077,688.9015,688.3719,687.70245,686.8966,685.96466
15.035965,25.773523,38.487988,48.862568,60.015,73.867516,92.4444,109.98448
691.5907,691.43994,691.26166,691.04034,690.76776,690.45807,690.12915,689.8181
24.466166,37.736786,48.087433,57.245888,65.96981,74.68371,83.75107,93.58165
690.21606,689.5973,689.2573,688.8062,688.1958,687.43414,686.543,685.5449
25.773523,38.48799,48.862564,60.015,73.86752,92.4444,109.98448,123.84847
691.43994,691.26166,691.04034,690.76776,690.45807,690.12915,689.8181,689.5942
38.274784,53.9955,65.93585,76.326096,86.16379,96.0361,106.46214,118.02872
690.2455,689.73047,689.40424,688.91815,688.2582,687.45795,686.55646,685.58826
38.487988,48.862564,60.015,73.867516,92.444405,109.98448,123.84847,139.88718
691.26166,691.04034,690.76776,690.45807,690.12915,689.81805,689.5942,689.5527
53.905807,71.52207,84.88174,96.51114,107.56491,118.76624,130.7849,144.38481
690.309,690.0307,689.77313,689.3083,688.6687,687.91656,687.1092,686.2945
48.862564,60.015,73.867516,92.4444,109.984474,123.848465,139.88716,167.2247
691.04034,690.76776,690.45807,690.12915,689.8181,689.5942,689.5527,689.81824
64.819405,83.00514,96.77246,108.75611,120.15867,131.73898,144.20486,158.36284
690.18,690.0194,689.8127,689.3774,688.7652,688.04956,687.2948,686.5535
60.015,73.867516,92.4444,109.984474,123.84847,139.88716,167.22472,183.64357
690.76776,690.45807,690.12915,689.81805,689.5942,689.5527,689.81824,690.52637
76.91687,95.71266,109.91607,122.30191,134.12894,146.19972,159.27124,174.20515
690.0205,689.95044,689.77875,689.3651,688.7781,688.10187,687.40735,686.7516
73.867516,92.4444,109.984474,123.84847,139.88716,167.22472,183.64355,191.88199
690.45807,690.12915,689.81805,689.5942,689.5527,689.81824,690.52637,691.7932
