-17.17847,-14.6359415,-14.797286,-13.980337,-13.04399,-12.289583,-11.615956,-10.889386
636.054,635.7951,634.6886,634.28723,634.2534,634.3706,634.4819,634.5567
-2.4665,-6.6430507,-13.49659,-16.915392,-17.15827,-17.017282,-18.059385,-19.470896
638.0174,637.71313,637.12836,637.01556,637.04095,637.2274,637.4276,637.4852
-10.364501,-7.6985264,-7.5729938,-6.6091795,-5.655296,-4.8465886,-4.0890875,-3.3102844
635.8559,635.4656,634.0632,633.7829,633.8675,634.0675,634.2557,634.4199
-6.6430507,-13.49659,-16.915392,-17.15827,-17.017282,-18.059385,-19.470898,-20.573128
637.7131,637.1283,637.0155,637.0409,637.22736,637.42755,637.48517,637.5587
-7.6210575,-4.9648004,-4.8641515,-3.7764843,-2.7267907,-1.846239,-1.039678,-0.2270281
636.2171,635.7687,634.2566,634.05176,634.16943,634.39197,634.598,634.77765
-13.49659,-16.915392,-17.15827,-17.017282,-18.059383,-19.470896,-20.573126,-20.734694
637.12836,637.01556,637.04095,637.2274,637.4276,637.4852,637.5588,637.5827
-10.629575,-7.7092915,-7.713877,-6.467954,-5.2488317,-4.295987,-3.4967916,-2.7174954
636.30615,635.91895,634.3924,634.1887,634.2935,634.5227,634.7354,634.9143
-16.915392,-17.15827,-17.017282,-18.059385,-19.470896,-20.573126,-20.734694,-20.44381
637.0155,637.04095,637.22736,637.42755,637.48517,637.5588,637.58264,637.57996
-13.965841,-11.21128,-11.067807,-9.765314,-8.463277,-7.4740143,-6.683479,-5.928866
637.2053,636.93506,635.5972,635.4511,635.56683,635.7969,636.00726,636.1774
-17.15827,-17.017282,-18.059385,-19.470896,-20.573126,-20.734694,-20.44381,-19.683247
637.04095,637.2274,637.4276,637.4852,637.5588,637.5827,637.57996,637.5683
-14.963811,-12.197409,-11.925495,-10.636068,-9.353216,-8.383006,-7.608201,-6.866172
636.56976,636.16815,634.8809,634.6902,634.78735,635.0078,635.2117,635.3761
-17.017282,-18.059385,-19.470896,-20.573128,-20.734692,-20.44381,-19.683245,-18.815277
637.22736,637.42755,637.48517,637.5588,637.58264,637.57996,637.5683,637.5943
-19.086702,-16.406282,-15.998552,-14.710689,-13.450378,-12.5013075,-11.738556,-11.001738
636.94653,636.393,635.1364,634.938,635.0401,635.26306,635.46576,635.6267
-18.059383,-19.470896,-20.573126,-20.734692,-20.44381,-19.683245,-18.815275,-17.47876
637.4276,637.48517,637.5588,637.5827,637.57996,637.5683,637.5943,637.4516
-21.416386,-18.874592,-18.214975,-16.990044,-15.86319,-15.004755,-14.272644,-13.53649
636.2557,635.57587,634.38654,634.16705,634.27185,634.48676,634.677,634.82874
-19.470896,-20.573126,-20.734694,-20.44381,-19.683247,-18.815277,-17.478762,-15.574849
637.48517,637.5588,637.5827,637.57996,637.5683,637.5943,637.4516,637.5199
-21.761509,-19.60637,-18.55284,-17.309866,-16.236925,-15.401345,-14.651341,-13.88325
638.06494,637.40625,636.43365,636.3599,636.5425,636.7743,636.9651,637.1152
-20.573126,-20.734692,-20.44381,-19.683247,-18.815277,-17.478762,-15.574849,-12.992571
637.5588,637.5827,637.58,637.5683,637.59436,637.4516,637.51996,637.7547
