-14.7292185,-12.302851,-12.057099,-11.014276,-9.953143,-9.101841,-8.352832,-7.6026726
697.21045,696.8913,695.81586,695.58887,695.67035,695.8635,696.0486,696.2097
-18.662476,-19.854305,-20.899864,-21.255102,-22.278868,-23.418913,-24.4474,-25.402016
697.618,697.96643,698.3877,698.8185,699.2192,699.46796,699.7741,700.1986
-17.817406,-15.4789715,-15.243122,-14.105575,-12.949309,-12.044831,-11.278993,-10.526613
698.7396,698.4349,697.36005,697.19055,697.3017,697.5157,697.71326,697.8787
-19.854305,-20.899864,-21.255102,-22.278868,-23.418915,-24.4474,-25.402016,-25.682217
697.9664,698.3877,698.8185,699.2192,699.46796,699.77405,700.1986,700.51294
-18.328545,-15.974915,-15.705831,-14.566946,-13.415237,-12.514195,-11.748784,-10.995502
699.16614,698.8387,697.77094,697.6002,697.71234,697.9261,698.1231,698.28827
-20.899864,-21.255102,-22.278868,-23.418915,-24.4474,-25.402016,-25.682217,-26.141209
698.3877,698.8185,699.2192,699.46796,699.77405,700.1986,700.51294,700.7032
-18.289312,-15.888191,-15.6337805,-14.516457,-13.383292,-12.493679,-11.733294,-10.9819
699.12134,698.799,697.72766,697.53455,697.63525,697.84216,698.03485,698.19763
-21.255102,-22.278868,-23.418915,-24.4474,-25.402014,-25.682219,-26.141209,-26.240183
698.8185,699.2191,699.46796,699.77405,700.1986,700.51294,700.7032,700.8494
-18.20902,-15.724104,-15.537049,-14.417238,-13.269834,-12.3706665,-11.607802,-10.85734
698.95306,698.61414,697.4969,697.2729,697.3576,697.5601,697.7523,697.9157
-22.278868,-23.418915,-24.4474,-25.402016,-25.682217,-26.141209,-26.240185,-26.197012
699.2192,699.46796,699.7741,700.1986,700.513,700.7032,700.8495,700.882
-23.207676,-20.750765,-20.85377,-19.736303,-18.50154,-17.545359,-16.778244,-16.044329
698.5484,698.38696,697.24084,696.97754,697.0279,697.22284,697.414,697.5718
-23.418915,-24.4474,-25.402016,-25.682217,-26.14121,-26.240185,-26.197014,-26.065866
699.46796,699.7741,700.1986,700.513,700.7032,700.8495,700.882,701.0071
-26.370728,-24.112532,-24.237118,-23.115591,-21.843073,-20.860777,-20.088322,-19.356962
699.6407,699.6099,698.54565,698.33105,698.39435,698.5924,698.78326,698.9358
-24.4474,-25.402016,-25.682217,-26.141209,-26.240185,-26.197014,-26.065866,-26.137957
699.7741,700.1986,700.51294,700.7032,700.8495,700.882,701.0071,701.2459
-26.087784,-23.63472,-23.763203,-22.648647,-21.389755,-20.418528,-19.651905,-18.923729
699.4929,699.37964,698.2659,697.9958,698.0353,698.22375,698.41016,698.56134
-25.402014,-25.682217,-26.141209,-26.240183,-26.197012,-26.065865,-26.137955,-24.971298
700.19855,700.51294,700.7032,700.8494,700.88196,701.0071,701.2459,701.25726
-20.685577,-18.020521,-17.961308,-16.842596,-15.659499,-14.740902,-13.980857,-13.241427
699.077,698.72644,697.5557,697.24396,697.2817,697.46857,697.65497,697.81415
-25.682217,-26.141209,-26.240183,-26.197012,-26.065866,-26.137957,-24.9713,-21.852846
700.513,700.7032,700.8495,700.882,701.00714,701.246,701.2573,701.1531
-22.505192,-19.858603,-19.850481,-18.712326,-17.500532,-16.561607,-15.792637,-15.049756
699.6304,699.3165,698.11456,697.8128,697.8564,698.0493,698.24005,698.40125
-26.141209,-26.240185,-26.197014,-26.065866,-26.137957,-24.9713,-21.852846,-16.164576
700.7032,700.8495,700.882,701.0071,701.2459,701.25726,701.153,700.7682
-25.552847,-22.915115,-23.076658,-21.97527,-20.749187,-19.798927,-19.03624,-18.305302
