39.284139110934724,756.7160008315565
39.89527343344579,758.9714066837926
45.5310775865949,762.7055393008603
51.82706631596327,768.4181979139404
55.86074669571899,774.3298159631053
60.21933519718845,777.7686925140471
69.44746303389536,779.6437487785411
83.97017818475517,780.9909895535437
109.10300313326371,783.7273671467564
142.2389842901888,782.6366032926238
188.63477855165024,775.9023242057184
237.31344703852886,768.354078479643
293.540845879276,753.7331380981915
344.9063401550105,741.0979322586918
433.2736226203164,687.8502768748536
505.08493802292486,633.4669756124837
551.6679828074244,602.3092479843813
596.0769011782209,593.6272634278408
625.1450930679757,592.4652416297678
681.3028002290379,579.8585379915804
762.7061985274762,566.1038965565673
885.2058904156142,544.4540191026983
1004.0140340912204,508.963467249493
1071.3661101455477,505.12108373330676
1111.5631626458714,487.4476292533797
1144.7587108044047,470.5950330816812
1170.5008481224038,445.2401018994588
1209.8757710108218,375.7541595705524
1266.1038928430537,288.7152187164941
1320.83234012278,210.05068427910976
1363.4641763659642,156.44903410648052
1385.3593181828394,145.57409263416505
1423.3483031331166,124.36291477800994
1495.9724187838763,83.70977645317046
1594.1191159506388,2.811130306653763
1675.0356156704563,-77.30434561991622
1723.6224097065342,-151.1781914227869
1741.1821324643581,-211.1092052604556
1737.5740186343774,-244.73203508079578
1736.3993253958947,-318.358684583115
1739.5491467506008,-425.7946829638781
1743.5497622876144,-521.6777970333351
1750.3285213007555,-580.1110901850379
1758.5020911345187,-622.8611708655887
1782.3667348311424,-659.866106833587
1818.0909203982178,-741.864029824737
1844.9526347962346,-828.1981446400024
1871.0518771860036,-912.8218933876226
1883.7571406447446,-968.2904580270333
1885.5705390823905,-1044.3322518231607
1880.8641774309058,-1103.7825298487107
1851.1295096496303,-1171.4562310584613
1802.2062202898735,-1241.3158573156918
1752.8929645075327,-1320.173507084077
1723.51395327727,-1374.8970796239012
1715.6773282127558,-1418.7746776589304
1717.3668328255883,-1442.1894665217278
1738.262657793533,-1480.5404861204047
1756.7722865646904,-1576.601319580965
1763.1860207647512,-1682.9047588200729
1744.2239013931835,-1769.1142036082613
1715.8301639826527,-1833.293949119659
1685.1716269287556,-1876.5955005987578
1654.9648553762706,-1913.5958029100934
1595.8026827780434,-1964.9807988738276
1507.9203883955563,-2025.0640541929847
1421.9986644744133,-2067.7647547570878
1365.0924573641125,-2103.6916924328457
1347.9960537128127,-2124.216556893533
1336.0923913535323,-2151.0502005968515
1309.0903248860484,-2203.598604088846
1259.257235979284,-2264.830145889748
1152.959720947003,-2366.3046375791196
1065.8290463283265,-2432.5976728028863
