24.744349,28.675575,31.256275,32.728825,34.05215,35.280144,36.55764,38.001507
684.58154,683.6955,683.7589,684.0007,684.357,684.83167,685.4421,686.2359
15.983658,16.359314,18.048058,20.081116,21.410475,20.572577,19.005756,17.75761
680.96045,681.3985,681.2951,680.9168,680.68365,680.9824,681.5427,682.2452
25.983486,30.084139,32.68341,34.253105,35.66501,36.982296,38.358147,39.924553
684.6178,683.3022,683.2831,683.5054,683.8711,684.38055,685.052,685.94336
16.359316,18.04806,20.081118,21.410477,20.572578,19.005758,17.757614,17.726618
681.3985,681.2951,680.9168,680.68365,680.9824,681.5427,682.2452,682.62933
22.530933,24.611282,25.366827,25.822914,26.498293,27.250555,28.054678,28.888468
679.84985,679.661,678.9173,678.67114,678.67847,678.8009,678.96796,679.1614
18.04806,20.081116,21.410475,20.572577,19.005756,17.757612,17.726618,18.211678
681.2951,680.91675,680.6836,680.9824,681.54266,682.2451,682.6293,682.795
16.482088,18.617018,19.052732,19.794538,20.570297,21.30382,22.047815,22.828892
681.18304,680.82056,679.7552,679.5838,679.695,679.88293,680.0614,680.22363
20.081116,21.410475,20.572577,19.005756,17.757612,17.726616,18.211678,18.09831
680.91675,680.6836,680.9824,681.54266,682.2451,682.6293,682.795,683.07294
15.996242,18.088434,18.47099,19.334251,20.19717,20.968124,21.721022,22.503847
682.4963,682.1926,681.1493,681.0835,681.2512,681.46765,681.65784,681.8204
21.410475,20.572577,19.005756,17.757612,17.726616,18.211678,18.09831,19.350103
680.68365,680.9825,681.5427,682.2452,682.62933,682.79504,683.073,683.29364
23.538473,25.359922,25.878927,26.580603,27.379282,28.17863,28.993607,29.829681
683.08,682.7527,681.8654,681.82104,681.9685,682.1574,682.33594,682.5017
20.572577,19.005756,17.757612,17.726618,18.211678,18.09831,19.350103,21.84845
680.9824,681.54266,682.2451,682.62933,682.795,683.07294,683.2936,683.6241
13.225457,15.269366,15.465302,16.561157,17.64998,18.51195,19.259249,20.009804
683.98315,683.75555,682.6841,682.68054,682.87537,683.1247,683.3348,683.5002
19.005756,17.757612,17.726616,18.211678,18.09831,19.350103,21.848448,25.008677
681.5427,682.2452,682.62933,682.79504,683.073,683.29364,683.6241,683.7228
18.499222,21.031025,21.258602,22.326712,23.369795,24.21677,24.970772,25.729475
682.1638,681.67633,680.40924,680.2485,680.3779,680.605,680.81104,680.9852
17.75761,17.726616,18.211676,18.098309,19.350101,21.848446,25.008675,29.412678
682.2451,682.6293,682.795,683.07294,683.2936,683.6241,683.7227,684.38007
20.365059,23.033161,23.270906,24.341417,25.378988,26.22379,26.978106,27.736473
681.6231,681.05994,679.72986,679.51544,679.62054,679.8411,680.0472,680.2247
17.726616,18.211676,18.09831,19.350103,21.848448,25.008677,29.41268,34.239994
682.62933,682.79504,683.073,683.29364,683.6241,683.7228,684.3801,685.81464
25.888493,28.35698,28.856348,29.727419,30.582487,31.355757,32.11492,32.898506
681.0032,680.5326,679.3654,679.1675,679.26404,679.4602,679.6524,679.83014
18.211678,18.09831,19.350103,21.848448,25.008677,29.41268,34.239994,39.689068
682.79504,683.073,683.29364,683.6241,683.7228,684.3801,685.81464,689.5427
